timestamp,left_x,left_y,left_z,right_x,right_y,right_z,Activity
2024-07-24 16:30:00,-66.8,-156.24,188.0,-205.91666666666663,-42.16666666666666,149.83333333333334,none
2024-07-24 16:30:01,-113.49019607843135,-163.2941176470588,152.47058823529412,-207.75510204081635,-42.775510204081634,145.22448979591837,none
2024-07-24 16:30:02,-189.52,-158.16,-127.52,-207.59183673469389,-49.06122448979592,143.10204081632654,none
2024-07-24 16:30:03,-173.88235294117646,-185.1764705882353,-78.74509803921569,-225.9591836734694,-77.71428571428571,113.14285714285714,none
2024-07-24 16:30:04,-62.24,-150.4,175.76,-208.4081632653061,-64.08163265306122,140.73469387755102,none
2024-07-24 16:30:05,-53.12,-164.48,184.64,-209.0833333333333,-56.75,143.41666666666666,none
2024-07-24 16:30:06,-52.07843137254902,-163.84313725490196,184.7058823529412,-206.53061224489795,-52.48979591836735,146.0408163265306,none
2024-07-24 16:30:07,-52.0,-164.0,184.56,-204.81632653061223,-57.71428571428572,145.3877551020408,none
2024-07-24 16:30:08,-52.15686274509804,-164.3921568627451,184.15686274509804,-219.3469387755102,-71.6734693877551,124.9795918367347,none
2024-07-24 16:30:09,-52.08,-164.0,184.72,-218.16666666666663,-76.58333333333333,125.16666666666669,none
2024-07-24 16:30:10,-52.16,-164.72,184.4,-232.4897959183673,-99.42857142857144,95.6734693877551,none
2024-07-24 16:30:11,-52.08,-164.08,185.2,-212.6530612244898,-88.0,124.57142857142856,none
2024-07-24 16:30:12,-51.92,-164.0,185.28,-191.3469387755102,-60.08163265306123,162.77551020408163,none
2024-07-24 16:30:13,-42.11764705882353,-173.80392156862746,181.64705882352945,-191.3469387755102,-62.85714285714285,163.51020408163265,none
2024-07-24 16:30:14,4.48,-177.6,178.24,-191.16666666666663,-63.833333333333336,163.83333333333334,none
2024-07-24 16:30:15,77.80392156862744,-101.5686274509804,197.49019607843132,-190.9387755102041,-63.59183673469388,163.91836734693877,none
2024-07-24 16:30:16,-19.84,-22.56,235.84,-190.6938775510204,-63.59183673469388,163.91836734693877,none
2024-07-24 16:30:17,52.56,-48.32,227.04,-190.9387755102041,-63.59183673469388,163.75510204081633,none
2024-07-24 16:30:18,-17.49019607843137,-84.23529411764706,226.4313725490196,-190.20408163265307,-63.91836734693877,164.0,none
2024-07-24 16:30:19,29.84,-28.48,236.32,-189.9591836734694,-63.755102040816325,164.3265306122449,none
2024-07-24 16:30:20,96.23529411764706,-54.35294117647059,206.1176470588236,-189.6326530612245,-61.795918367346935,165.0612244897959,none
2024-07-24 16:30:21,43.12,-121.52,205.2,-183.9183673469388,-53.30612244897959,174.77551020408163,none
2024-07-24 16:30:22,48.16,-131.92,205.6,-171.83673469387756,-42.285714285714285,188.89795918367344,none
2024-07-24 16:30:23,-23.04,-157.76,182.0,-171.25,-46.41666666666666,189.5833333333333,none
2024-07-24 16:30:24,-88.8,-175.6,160.0,-170.12244897959184,-60.0,184.9795918367347,none
2024-07-24 16:30:25,-112.07843137254902,-178.50980392156862,144.62745098039215,-171.42857142857142,-68.65306122448979,182.77551020408163,none
2024-07-24 16:30:26,-137.36,-173.84,128.72,-171.51020408163265,-65.63265306122449,184.89795918367344,none
2024-07-24 16:30:27,-186.66666666666663,-167.2156862745098,80.86274509803921,-169.75,-58.5,186.8333333333333,none
2024-07-24 16:30:28,-182.8,-166.88,76.88,-186.12244897959184,-35.10204081632653,175.3469387755102,none
2024-07-24 16:30:29,-168.08,-173.68,99.52,-185.7142857142857,-40.40816326530612,176.16326530612244,none
2024-07-24 16:30:30,-141.88235294117646,-205.2549019607843,89.80392156862744,-189.6326530612245,-43.755102040816325,170.53061224489795,none
2024-07-24 16:30:31,-130.16,-209.36,93.52,-190.6122448979592,-39.83673469387755,169.46938775510205,none
2024-07-24 16:30:32,-164.24,-198.4,-96.96,-192.41666666666663,-35.833333333333336,166.16666666666666,none
2024-07-24 16:30:33,-182.8,-188.0,-85.12,-195.1836734693877,-30.20408163265306,161.22448979591837,none
2024-07-24 16:30:34,-203.2156862745098,-170.50980392156862,-64.62745098039215,-194.20408163265307,-30.857142857142858,161.30612244897958,none
2024-07-24 16:30:35,-234.64,-137.2,-52.64,-205.0612244897959,-25.46938775510204,150.85714285714286,none
2024-07-24 16:30:36,-212.8,-102.48,87.2,-205.46938775510205,-32.816326530612244,150.0408163265306,none
2024-07-24 16:30:37,-115.6078431372549,-52.15686274509804,206.9803921568628,-206.66666666666663,-30.08333333333333,147.16666666666666,none
2024-07-24 16:30:38,-87.04,-55.36,219.2,-223.42857142857144,-28.897959183673468,123.75510204081633,none
2024-07-24 16:30:39,-48.96,-56.96,225.52,-216.9795918367347,-35.51020408163265,133.9591836734694,none
2024-07-24 16:30:40,40.16,-110.96,193.44,-214.3673469387755,-43.67346938775511,140.57142857142858,none
2024-07-24 16:30:41,-125.76,-162.24,152.4,-210.5833333333333,-44.0,142.41666666666666,none
2024-07-24 16:30:42,-154.66666666666666,-160.86274509803923,132.07843137254903,-211.2,-55.92,137.68,none
2024-07-24 16:30:43,-111.52,-166.32,155.92,-231.0204081632653,-79.34693877551021,105.71428571428572,none
2024-07-24 16:30:44,-118.50980392156865,-175.52941176470588,149.09803921568627,-207.0204081632653,-66.6938775510204,139.91836734693877,none
2024-07-24 16:30:45,-111.84,-156.72,166.48,-201.46938775510205,-67.18367346938776,148.6530612244898,none
2024-07-24 16:30:46,-124.16,-121.92,183.28,-198.66666666666663,-62.583333333333336,151.16666666666666,none
2024-07-24 16:30:47,-98.0,-116.0,196.4,-200.81632653061223,-54.285714285714285,152.16326530612244,none
2024-07-24 16:30:48,-78.16,-72.16,217.84,-201.9591836734694,-40.48979591836735,149.71428571428572,none
2024-07-24 16:30:49,-64.0,-52.78431372549019,226.50980392156865,-203.26530612244892,-38.44897959183673,152.16326530612244,none
2024-07-24 16:30:50,-57.52,-53.44,227.36,-199.91666666666663,-44.0,155.58333333333334,none
2024-07-24 16:30:51,-112.8627450980392,-70.27450980392157,184.54901960784315,-207.42857142857144,-45.95918367346939,152.24489795918367,none
2024-07-24 16:30:52,-102.88,-67.36,201.28,-208.73469387755105,-45.795918367346935,147.51020408163265,none
2024-07-24 16:30:53,-104.4,-133.92,187.2,-205.1428571428572,-47.42857142857143,147.91836734693877,none
2024-07-24 16:30:54,-131.84313725490196,-130.9803921568627,169.41176470588235,-223.75510204081635,-71.42857142857143,116.6530612244898,none
2024-07-24 16:30:55,-153.04,-146.4,143.36,-212.89795918367344,-57.46938775510204,136.0,none
2024-07-24 16:30:56,-169.36,-124.48,137.28,-211.3469387755102,-56.48979591836735,137.6326530612245,none
2024-07-24 16:30:57,-156.24,-35.28,163.04,-212.89795918367344,-61.795918367346935,134.69387755102042,none
2024-07-24 16:30:58,52.94117647058823,51.84313725490196,222.1176470588236,-213.6326530612245,-57.71428571428572,131.51020408163265,none
2024-07-24 16:30:59,19.12,-77.28,225.52,-207.66666666666663,-49.75,145.16666666666666,none
2024-07-24 16:31:00,43.04,-125.52,204.0,-209.3061224489796,-52.57142857142857,141.3877551020408,none
2024-07-24 16:31:01,70.90196078431373,-109.25490196078432,205.2549019607843,-212.89795918367344,-54.285714285714285,137.87755102040816,none
2024-07-24 16:31:02,80.4,-108.56,203.2,-220.89795918367344,-53.06122448979592,124.3265306122449,none
2024-07-24 16:31:03,67.13725490196079,-112.70588235294116,204.3921568627451,-208.0,-39.10204081632653,146.85714285714286,none
2024-07-24 16:31:04,105.84,-35.2,208.48,-217.0,-40.583333333333336,132.25,none
2024-07-24 16:31:05,48.0,-26.08,219.76,-226.9387755102041,-52.734693877551024,118.6122448979592,none
2024-07-24 16:31:06,-233.2,-104.24,34.24,-227.1836734693877,-56.40816326530612,118.44897959183672,none
2024-07-24 16:31:07,-243.36,-108.88,1.52,-226.0408163265306,-73.06122448979592,115.75510204081633,none
2024-07-24 16:31:08,-245.5686274509804,-107.76470588235294,7.372549019607843,-205.0,-41.083333333333336,149.5,none
2024-07-24 16:31:09,-239.12,-90.8,2.0,-201.79591836734693,-35.51020408163265,155.0204081632653,none
2024-07-24 16:31:10,-256.2352941176471,37.96078431372549,19.764705882352946,-198.6938775510204,-22.285714285714285,160.16326530612244,none
2024-07-24 16:31:11,-245.52,-60.88,-10.48,-205.1428571428572,-11.510204081632653,156.9795918367347,none
2024-07-24 16:31:12,-248.0,-88.56,-60.24,-202.28571428571428,-15.510204081632653,163.18367346938774,none
2024-07-24 16:31:13,-240.32,-99.2,-64.32,-191.16666666666663,-29.666666666666668,170.25,none
2024-07-24 16:31:14,-228.0,-132.16,-75.2,-194.6122448979592,-33.55102040816327,167.59183673469389,none
2024-07-24 16:31:15,-229.1764705882353,-125.25490196078432,-72.47058823529412,-195.51020408163265,-31.020408163265305,163.42857142857142,none
2024-07-24 16:31:16,-231.84,-122.08,-67.76,-197.7142857142857,-32.816326530612244,163.10204081632654,none
2024-07-24 16:31:17,-228.62745098039213,-129.1764705882353,-91.6078431372549,-195.16666666666663,-33.75,161.58333333333334,none
2024-07-24 16:31:18,-224.64,-134.48,-74.88,-196.89795918367344,-36.6530612244898,162.3673469387755,none
2024-07-24 16:31:19,-232.4,-157.6,-23.6,-199.6,-41.84,159.2,none
2024-07-24 16:31:20,-95.2156862745098,-165.33333333333334,140.3921568627451,-200.81632653061223,-47.59183673469388,152.57142857142858,none
2024-07-24 16:31:21,-99.6,-207.04,121.2,-199.8367346938776,-42.69387755102041,154.3673469387755,none
2024-07-24 16:31:22,-110.08,-170.8,151.2,-197.8333333333333,-44.5,156.66666666666666,none
2024-07-24 16:31:23,-124.96,-120.32,184.88,-202.3673469387755,-42.69387755102041,151.3469387755102,none
2024-07-24 16:31:24,-113.04,-119.84,185.84,-204.73469387755105,-41.06122448979592,147.26530612244898,none
2024-07-24 16:31:25,-116.3921568627451,-114.66666666666669,189.1764705882353,-209.0612244897959,-39.59183673469388,151.91836734693877,none
2024-07-24 16:31:26,-137.12,-123.76,174.0,-197.0,-42.333333333333336,155.08333333333334,none
2024-07-24 16:31:27,-160.7843137254902,-134.50980392156862,142.66666666666666,-201.87755102040816,-42.04081632653061,155.83673469387756,none
2024-07-24 16:31:28,-218.96,-127.44,80.32,-204.73469387755105,-42.53061224489796,149.87755102040816,none
